basisOfRecord,commonName,country,county,decimalLatitude,decimalLongitude,eventDate,family,genus,habitat,locality,month,occurrenceRemarks,order,phylum,recordedBy,recordId,references,scientificName,specificEpithet,state,taxonID,year,day
PreservedSpecimen,largeflower tickseed,United States,Ottawa,36.95451,-94.78801,6/12/1958,Asteraceae,Coreopsis,Prairie area.,Quapaw; 0.5 mi NE on US 66,6,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:c0206ff7-4a3a-45e6-9e8d-c7791f9c8e8f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739556,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1958,12
PreservedSpecimen,largeflower tickseed,United States,Mayes,36.38876,-95.064663,5/11/1958,Asteraceae,Coreopsis,In oak-pine woods of a hill.,Spavinaw; 1 mi W on OK 82,5,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:8d0f6d15-4266-4961-b7a8-add34fa6bc93,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739557,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1958,11
PreservedSpecimen,largeflower tickseed,United States,Muskogee,35.797488,-95.196633,6/2/1958,Asteraceae,Coreopsis,Prairie area.,Fort Gibson; 3 mi E on State 10,6,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:efca2955-c41d-425a-9920-d30144c095b1,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739558,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1958,2
PreservedSpecimen,largeflower tickseed,United States,Washington,36.911989,-95.980231,5/28/1974,Asteraceae,Coreopsis,Prairie pasture hilltop. Sandstone; clay soil.,Copan; 2 mi W; 1 mi N; 1 mi W,5,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:b1851d6c-264e-4601-b2ac-8e9fb88597a2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739559,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1974,28
PreservedSpecimen,largeflower tickseed,United States,Murray,34.441412,-97.181005,5/4/1941,Asteraceae,Coreopsis,Open prairie in dry rocky limestone of the Harragan Marl Formation.,Arbuckle Mountains,5,,Asterales,Magnoliophyta,Milton Hopkins,urn:uuid:03fbfb72-5f6a-4272-92c6-4e81e32df103,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739561,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1941,4
PreservedSpecimen,largeflower tickseed,United States,Comanche,34.744513,-98.532004,6/7/1959,Asteraceae,Coreopsis,,Top of Scott Mountain,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:420e348a-40b9-47ef-9476-b4ee089a2c28,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739562,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1959,7
PreservedSpecimen,largeflower tickseed,United States,Haskell,35.28255,-95.08836,6/4/1982,Asteraceae,Coreopsis,Reclaimed strip mine. Sparse grassland with sweet clover; bermuda grass.,Immediately W of Stigler Airport,6,,Asterales,Magnoliophyta,Staria S Vanderpool,urn:uuid:9431d3cd-de74-4e5d-a0fd-d1f785a66990,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739563,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1982,4
PreservedSpecimen,largeflower tickseed,United States,McIntosh,35.47004,-95.64771,6/3/1969,Asteraceae,Coreopsis,Plants of rolling grassland prairie.,Checotah; 7 mi W,6,Flowers yellow.,Asterales,Magnoliophyta,K Crook; M Crook,urn:uuid:4a506270-521d-450a-ad8f-9bd0d2dbd3d0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739564,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1969,3
PreservedSpecimen,largeflower tickseed,United States,Hughes,35.08034,-96.32827,5/3/1946,Asteraceae,Coreopsis,Sandy loam.,Holdenville; 4 mi E,5,Flowers yellow.,Asterales,Magnoliophyta,Harry Goodman,urn:uuid:a23d8e9a-82bd-4ec6-b27e-ae0e59cc6bb0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739565,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1946,3
PreservedSpecimen,largeflower tickseed,United States,Grady,34.7318,-97.97464,6/23/1963,Asteraceae,Coreopsis,Sandy roadside.,Rush Springs; 3.5 mi S; 1 mi W,6,,Asterales,Magnoliophyta,Robert Pearce,urn:uuid:12edc7fb-1735-423a-93f8-d6f88d276759,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739566,Coreopsis grandiflora var. harveyana,grandiflora,Oklahoma,78921,1963,23
PreservedSpecimen,stiff tickseed,United States,Pushmataha,34.560539,-94.944405,8/9/1976,Asteraceae,Coreopsis,Collected from a steep sandstone hillside (SW facing).,Honobia; 1.5 mi N,8,,Asterales,Magnoliophyta,John Taylor,urn:uuid:0bfa8ce6-fa20-42d0-b1be-96bd2a931459,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739531,Coreopsis palmata,palmata,Oklahoma,43759,1976,9
PreservedSpecimen,stiff tickseed,United States,McCurtain,33.917178,-94.774829,6/5/1976,Asteraceae,Coreopsis,Collected from the roadside. Soil here is clay. Limestone is at the surface.,US 259 ca 3 mi NE of Idabel,6,,Asterales,Magnoliophyta,John Taylor; Connie Taylor,urn:uuid:6caf3650-cdc0-4764-ad4e-e7aa8d0b46e4,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739532,Coreopsis palmata,palmata,Oklahoma,43759,1976,5
PreservedSpecimen,stiff tickseed,United States,Cherokee,35.94436,-94.8983,6/25/1951,Asteraceae,Coreopsis,Open woods on top of bluffs along the Illinois River.,Tahlequah; 2 mi N; 4 mi E,6,,Asterales,Magnoliophyta,U T Waterfall,urn:uuid:db46012a-a1ec-49ae-a366-6c2feac6b564,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739533,Coreopsis palmata,palmata,Oklahoma,43759,1951,25
PreservedSpecimen,star tickseed,United States,McCurtain,33.969882,-94.545941,6/5/1976,Asteraceae,Coreopsis,Collected from a bulldozed roadside.,Along the E side of Forked Lake; ca 7 mi NE of Eagletown,6,,Asterales,Magnoliophyta,John Taylor; Connie Taylor,urn:uuid:19fc42e9-21d7-4e5e-a7df-79a3d6a06b73,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739534,Coreopsis pubescens,pubescens,Oklahoma,43762,1976,5
PreservedSpecimen,star tickseed,United States,Sequoyah,35.565861,-94.531486,7/4/1977,Asteraceae,Coreopsis,,Short; 0.5 mi W; along Lee Creek,7,,Asterales,Magnoliophyta,John Taylor; Connie Taylor,urn:uuid:44840735-c66c-4deb-b727-bd9c36d04e69,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739535,Coreopsis pubescens,pubescens,Oklahoma,43762,1977,4
PreservedSpecimen,star tickseed,United States,McCurtain,34.490771,-94.490176,6/21/1977,Asteraceae,Coreopsis,,Along the SW bank of the Upper Mountain Fork River ca 8.5 mi NE of Smithville,6,,Asterales,Magnoliophyta,John Taylor; Connie Taylor,urn:uuid:989faffb-3abe-4f82-8b3b-95506562c5e6,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739536,Coreopsis pubescens,pubescens,Oklahoma,43762,1977,21
PreservedSpecimen,star tickseed,United States,Adair,35.8144,-94.80742,8/21/1968,Asteraceae,Coreopsis,Weedy prairie pasture. Dry; sandy; gravel soil.,Stilwell; 10 mi W,8,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:9db8d01d-88e5-45f5-96b4-16dd2320e026,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739540,Coreopsis pubescens,pubescens,Oklahoma,43762,1968,21
PreservedSpecimen,golden tickseed,United States,Cleveland,35.246764,-97.424216,6/30/1979,Asteraceae,Coreopsis,,Sutton Urban Wilderness Area; city of Norman; in cemetery at NE corner,6,"Ray flowers yellow with maroon base, disc flowers maroon.",Asterales,Magnoliophyta,T A Zanoni,urn:uuid:94356d03-4abd-486b-8b38-666d9542eccb,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22744389,Coreopsis tinctoria,tinctoria,Oklahoma,3598,1979,30
PreservedSpecimen,golden tickseed,United States,Payne,36.13006,-97.06704,6/23/1947,Asteraceae,Coreopsis,Vet Village behind No. 4 Greer. Clay loam.,Stillwater; 1 mi N; 0.5 mi W,6,"[Annotated as Coreopsis tinctoria var. indeterminable by E.B. Smith & H.M. Parker, Nov 1969]",Asterales,Magnoliophyta,Bill Duff,urn:uuid:21e692da-779e-4ce3-8ae8-111ee4455533,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22476823,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1947,23
PreservedSpecimen,golden tickseed,United States,Muskogee,35.74683,-95.25052,6/17/1958,Asteraceae,Coreopsis,Edges of open sands of Arkansas River valley.,Fort Gibson; 3.5 mi S,6,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:8e7081b3-559a-47d3-b891-2a65a13d9ca6,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22481041,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1958,17
PreservedSpecimen,golden tickseed,United States,Kay,36.96923,-97.05306,8/21/1973,Asteraceae,Coreopsis,Prairie between road and railroad; low ground. Sandy; clay soil.,Newkirk; 6 mi N,8,Abundant.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:220ca119-8aeb-4c54-a918-eaae19979665,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22481391,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1973,21
PreservedSpecimen,golden tickseed,United States,Muskogee,35.67881,-95.17908,6/14/1950,Asteraceae,Coreopsis,In prairie.,Braggs; 1.5 mi NE,6,"[Annotated as Coreopsis tinctoria var. cardaminefolia by E.B. Smith & H.M. Parker, Nov 1969]",Asterales,Magnoliophyta,Pierre C Lawson,urn:uuid:8ceb14cb-8627-49e4-9d6f-55e0f4809b7e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22493671,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1950,14
PreservedSpecimen,golden tickseed,United States,Marshall,34.09036,-96.71911,6/14/1946,Asteraceae,Coreopsis,Rocky soil.,Madill; 3 mi E,6,,Asterales,Magnoliophyta,Paul E Elder,urn:uuid:d091fc5c-fa8c-4c00-80e6-ba099d45d807,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22494621,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1946,14
PreservedSpecimen,golden tickseed,United States,Payne,35.95593,-96.64125,8/14/1979,Asteraceae,Coreopsis,Sandy bank along rd in oak wooded hills.,Cushing; 2 mi S; 7 mi E,8,Scattered.,Asterales,Magnoliophyta,Ralph E Brooks,urn:uuid:e4db0175-1903-4ce9-a130-8656fad3eacb,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22501246,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1979,14
PreservedSpecimen,golden tickseed,United States,Johnston,34.20499,-96.77167,6/21/1971,Asteraceae,Coreopsis,,Madill; 7.9 mi N,6,Very abundant in half-section field along country road. Rays yellow with bright red-brown toward base.,Asterales,Magnoliophyta,D Wiseman; Jack Williams,urn:uuid:1d99d761-a7ae-4cf0-afc9-64d72a5776b7,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22504948,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1971,21
PreservedSpecimen,golden tickseed,United States,Cherokee,35.977386,-94.925363,7/14/1958,Asteraceae,Coreopsis,Thin soil area above McSpadden Falls.,Tahlequah; 7.8 mi NE on State 10,7,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:328eec8a-dba4-4231-8dc7-f5f742175228,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22510652,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1958,14
PreservedSpecimen,golden tickseed,United States,Delaware,36.187306,-94.708002,6/14/1958,Asteraceae,Coreopsis,Thin soil on banks.,Flint Creek at Flint on US 59,6,"[Annotated as Coreopsis tinctoria var. indeterminable by E.B. Smith & H.M. Parker, Nov 1969]",Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:7ce145fb-eff2-43b6-9688-ed31980ae7ef,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22515853,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1958,14
PreservedSpecimen,golden tickseed,United States,Washington,36.911989,-95.980231,5/28/1974,Asteraceae,Coreopsis,Prairie pasture hillside. Sandstone; clay soil.,Copan; 2 mi W; 1 mi N; 1 mi W,5,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:4b3a04d3-fcad-4fda-8cc1-6fea71ea8c30,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22669953,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1974,28
PreservedSpecimen,golden tickseed,United States,Kay,36.81187,-97.26513,6/18/2008,Asteraceae,Coreopsis,Weedy; inundated wetland complex along unnamed tributary to Bitter Creek on N of hwy. Soil clayey.,Jct of OK Hwy 11 & US Hwy 177 in Blackwell; 1 mi E along OK Hwy 11,6,Scattered. Rays orangey.,Asterales,Magnoliophyta,Caleb A Morse,urn:uuid:7c1fcb4c-fa0f-43ca-bff4-d77b8ae7efcc,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22673028,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,2008,18
PreservedSpecimen,golden tickseed,United States,McCurtain,34.17426,-94.73889,8/17/1968,Asteraceae,Coreopsis,Weedy bank of small creek. Rocky; sandy soil.,Broken Bow; 10 mi N,8,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:31c6d97f-5972-426e-94f2-477c446b2a28,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22679486,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1968,17
PreservedSpecimen,golden tickseed,United States,Sequoyah,35.460366,-94.82272,6/18/1959,Asteraceae,Coreopsis,Roadside and open oak-hickory woods of Brushy Mountains.,Sallisaw; 2 mi W on US 64,6,"[Annotated as Coreopsis tinctoria var. indeterminable by E.B. Smith & H.M. Parker, Nov 1969]",Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:a3bc36d2-c99a-448a-b6d5-c5c8ae4487f5,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22683093,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1959,18
PreservedSpecimen,golden tickseed,United States,Grant,36.80689,-97.842,8/21/1973,Asteraceae,Coreopsis,Disturbed; unused plot of land. Red; sandy; gravel soil.,Medford; 6 mi W,8,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:1196c84f-4f29-4aa4-b175-2fde1ff46cdd,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22686937,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1973,21
PreservedSpecimen,golden tickseed,United States,Payne,35.99222,-96.8563,8/9/1968,Asteraceae,Coreopsis,Dry prairie hillsides with red. Sandy soil.,Cushing; 0.5 mi N; 5 mi W,8,,Asterales,Magnoliophyta,Janet E Bare,urn:uuid:597ab189-9d62-43f1-81cc-4999e5fa36ee,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22687758,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1968,9
PreservedSpecimen,golden tickseed,United States,Woods,36.79475,-98.67892,9/9/1974,Asteraceae,Coreopsis,Wet area; near water. Mowed during summer.,Alva; 1 mi SW,9,,Asterales,Magnoliophyta,Paul F Nighswonger,urn:uuid:8c4295b3-e5dd-49e3-91dd-bcfd4c5a9a0b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22709185,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1974,9
PreservedSpecimen,golden tickseed,United States,Lincoln,35.88352,-96.69536,8/9/1969,Asteraceae,Coreopsis,Dry rocky prairie; hillsides with extensive sandstone outcrops.,Cushing; 7 mi S; 4 mi E,8,,Asterales,Magnoliophyta,Janet E Bare,urn:uuid:9b4401f2-e894-48e5-8b3c-69859276649b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739567,Coreopsis tinctoria var. tinctoria,tinctoria,Oklahoma,12623,1969,9
PreservedSpecimen,tall tickseed,United States,Le Flore,34.53202,-94.938054,8/18/1968,Asteraceae,Coreopsis,Bank of Little River. Moist soil near river. Rocky.,Little River Valley; 0.5 mi S of Honobia,8,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:90d79e9e-77f9-4115-b07d-54fa57151e48,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739508,Coreopsis tripteris,tripteris,Oklahoma,43767,1968,18
PreservedSpecimen,tall tickseed,United States,Latimer,34.751484,-95.083328,8/19/1968,Asteraceae,Coreopsis,Low; weedy ground near creek. Moist; gravel; clay soil.,Talihina (in LeFlore County); 2 mi W,8,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:f751eb50-1aca-49ad-94d4-526d864e0403,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739509,Coreopsis tripteris,tripteris,Oklahoma,43767,1968,19
PreservedSpecimen,tall tickseed,United States,Pushmataha,34.560539,-94.944405,8/9/1976,Asteraceae,Coreopsis,Collected along Honobia Creek.,Honobia; ca 1.5 mi N,8,,Asterales,Magnoliophyta,John Taylor,urn:uuid:c13f19a6-2efc-4070-ba6d-ea31d72167ac,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739510,Coreopsis tripteris,tripteris,Oklahoma,43767,1976,9
PreservedSpecimen,tall tickseed,United States,Delaware,36.17599,-94.77953,8/21/1968,Asteraceae,Coreopsis,Prairie-oak hilltop. Dry; sandstone; rocky soil.,Kansas; 2 mi S; 1 mi E,8,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:435cad17-7a7f-456e-805b-a8050d464dce,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739511,Coreopsis tripteris,tripteris,Oklahoma,43767,1968,21
PreservedSpecimen,blacksamson echinacea,United States,Harper,36.73374,-99.35857,6/4/1968,Asteraceae,Echinacea,Upland prairie pasture. Rocky; sandy; red; gypsum soil.,Buffalo; 7 mi S; 15 mi E,6,Not common.,Asterales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:29c31dd1-17ff-45f5-ab64-f3b48c2edeb5,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22489102,Echinacea angustifolia var. angustifolia,angustifolia,Oklahoma,81984,1968,4
PreservedSpecimen,blacksamson echinacea,United States,Texas,36.694068,-101.481968,7/25/1961,Asteraceae,Echinacea,Dry prairie with Yucca and Gutierrezia; sandy loam.,Guymon; N city limits,7,Numerous; in fruit.,Asterales,Magnoliophyta,Vernon L Harms,urn:uuid:3206d9fc-ad47-4114-9758-c443cd778fab,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22496584,Echinacea angustifolia var. angustifolia,angustifolia,Oklahoma,81984,1961,25
PreservedSpecimen,blacksamson echinacea,United States,Dewey,36.15407,-99.29778,7/3/1961,Asteraceae,Echinacea,On side of sand bank in stabilized sand dune region. With large colony of Chrysopsis stenophylla.,Vici; 0.3 mi N,7,Scattered but common.,Asterales,Magnoliophyta,Vernon L Harms,urn:uuid:1aed24cc-998c-457a-905e-fc733aea9666,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22500168,Echinacea angustifolia var. angustifolia,angustifolia,Oklahoma,81984,1961,3
PreservedSpecimen,blacksamson echinacea,United States,Carter,34.3387,-97.3196,6/17/1959,Asteraceae,Echinacea,Rocky prairie.,Woodford; 2 mi W,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:fa0cbe2b-03b9-41dc-a194-b2f5ca687fbb,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22508775,Echinacea angustifolia var. angustifolia,angustifolia,Oklahoma,81984,1959,17
PreservedSpecimen,blacksamson echinacea,United States,Kiowa,34.920493,-98.70694,6/8/1959,Asteraceae,Echinacea,Rocky prairie.,Saddle Mountain; 3.5 mi N,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:a1db4f80-8ea1-4dfd-b944-ff1ce55d881b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22510888,Echinacea angustifolia var. angustifolia,angustifolia,Oklahoma,81984,1959,8
PreservedSpecimen,blacksamson echinacea,United States,Beaver,36.616252,-100.520332,6/4/1968,Asteraceae,Echinacea,Waste prairie ground; weedy. Dry; sandy soil.,Elmwood; E edge,6,Few plants.,Asterales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:31ff0141-2470-4c45-b237-391a2938d036,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22512665,Echinacea angustifolia var. angustifolia,angustifolia,Oklahoma,81984,1968,4
